State	Municipality_of_residence	Sex	Case_classification	year	ew	total
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	16	12
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	17	12
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	18	8
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	19	7
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	20	10
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	21	6
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	23	3
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	24	6
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	25	6
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	26	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	27	3
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	28	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	29	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	30	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	31	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	32	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	40	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	43	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	46	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	47	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	48	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	49	3
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	50	6
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	51	5
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	52	3
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	1	9
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	2	13
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	3	18
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	4	24
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	5	32
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	6	15
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	7	12
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	8	21
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	9	23
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	10	9
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	11	15
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	12	7
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	13	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	14	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	15	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	16	5
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	17	5
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	18	8
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	19	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	20	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	22	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	23	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	27	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	33	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	51	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	53	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	8	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	9	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	12	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	16	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	18	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	48	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2021	52	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	2	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	3	2
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	4	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	5	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	6	11
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	7	10
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	8	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	9	13
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	10	14
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	11	20
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	12	14
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	13	16
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	14	8
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	15	6
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	16	5
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	17	12
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	18	5
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	19	4
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	20	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	21	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2015	5	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2015	6	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2019	6	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2020	19	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	5	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2022	15	1
MS	SAO GABRIEL DO OESTE	F	CONFIRMADO	2016	9	1
MS	SELVIRIA	F	CONFIRMADO	2010	2	1
MS	SELVIRIA	F	CONFIRMADO	2010	3	1
MS	SELVIRIA	F	CONFIRMADO	2010	4	2
MS	SELVIRIA	F	CONFIRMADO	2010	5	9
MS	SELVIRIA	F	CONFIRMADO	2010	6	8
MS	SELVIRIA	F	CONFIRMADO	2010	7	1
MS	SELVIRIA	F	CONFIRMADO	2010	9	2
MS	SELVIRIA	F	CONFIRMADO	2010	11	2
MS	SELVIRIA	F	CONFIRMADO	2011	39	1
MS	SELVIRIA	F	CONFIRMADO	2012	49	1
MS	SELVIRIA	F	CONFIRMADO	2013	6	1
MS	SELVIRIA	F	CONFIRMADO	2013	7	1
MS	SELVIRIA	F	CONFIRMADO	2013	8	1
MS	SELVIRIA	F	CONFIRMADO	2013	9	1
MS	SELVIRIA	F	CONFIRMADO	2013	10	2
MS	SELVIRIA	F	CONFIRMADO	2013	11	3
MS	SELVIRIA	F	CONFIRMADO	2013	12	4
MS	SELVIRIA	F	CONFIRMADO	2013	13	2
MS	SELVIRIA	F	CONFIRMADO	2013	14	4
MS	SELVIRIA	F	CONFIRMADO	2013	16	3
MS	SELVIRIA	F	CONFIRMADO	2013	17	4
MS	SELVIRIA	F	CONFIRMADO	2013	18	2
MS	SELVIRIA	F	CONFIRMADO	2013	19	1
MS	SELVIRIA	F	CONFIRMADO	2013	20	2
MS	SELVIRIA	F	CONFIRMADO	2013	21	2
MS	SELVIRIA	F	CONFIRMADO	2013	22	1
MS	SELVIRIA	F	CONFIRMADO	2013	23	3
MS	SELVIRIA	F	CONFIRMADO	2013	24	2
MS	SELVIRIA	F	CONFIRMADO	2013	25	2
MS	SELVIRIA	F	CONFIRMADO	2013	28	2
MS	SELVIRIA	F	CONFIRMADO	2013	29	1
MS	SELVIRIA	F	CONFIRMADO	2013	31	1
MS	SELVIRIA	F	CONFIRMADO	2013	32	1
MS	SELVIRIA	F	CONFIRMADO	2014	13	1
MS	SELVIRIA	F	CONFIRMADO	2014	15	1
MS	SELVIRIA	F	CONFIRMADO	2014	17	1
MS	SELVIRIA	F	CONFIRMADO	2014	24	2
MS	SELVIRIA	F	CONFIRMADO	2014	26	2
MS	SELVIRIA	F	CONFIRMADO	2014	29	2
MS	SELVIRIA	F	CONFIRMADO	2014	39	1
MS	SELVIRIA	F	CONFIRMADO	2014	41	2
MS	SELVIRIA	F	CONFIRMADO	2014	42	1
MS	SELVIRIA	F	CONFIRMADO	2014	43	2
MS	SELVIRIA	F	CONFIRMADO	2014	44	1
MS	SELVIRIA	F	CONFIRMADO	2014	45	3
MS	SELVIRIA	F	CONFIRMADO	2014	47	2
MS	SELVIRIA	F	CONFIRMADO	2014	48	5
MS	SELVIRIA	F	CONFIRMADO	2014	49	2
MS	SELVIRIA	F	CONFIRMADO	2014	50	2
MS	SELVIRIA	F	CONFIRMADO	2014	51	1
MS	SELVIRIA	F	CONFIRMADO	2015	1	8
MS	SELVIRIA	F	CONFIRMADO	2015	2	12
MS	SELVIRIA	F	CONFIRMADO	2015	3	20
MS	SELVIRIA	F	CONFIRMADO	2015	4	11
MS	SELVIRIA	F	CONFIRMADO	2015	5	5
MS	SELVIRIA	F	CONFIRMADO	2015	6	3
MS	SELVIRIA	F	CONFIRMADO	2015	7	1
MS	SELVIRIA	F	CONFIRMADO	2015	8	2
MS	SELVIRIA	F	CONFIRMADO	2015	10	2
MS	SELVIRIA	F	CONFIRMADO	2015	12	1
MS	SELVIRIA	F	CONFIRMADO	2015	13	2
MS	SELVIRIA	F	CONFIRMADO	2015	14	3
MS	SELVIRIA	F	CONFIRMADO	2015	16	1
MS	SELVIRIA	F	CONFIRMADO	2015	18	1
MS	SELVIRIA	F	CONFIRMADO	2015	22	1
MS	SELVIRIA	F	CONFIRMADO	2015	24	1
MS	SELVIRIA	F	CONFIRMADO	2016	11	1
MS	SELVIRIA	F	CONFIRMADO	2016	13	2
MS	SELVIRIA	F	CONFIRMADO	2018	4	2
MS	SELVIRIA	F	CONFIRMADO	2018	12	2
MS	SELVIRIA	F	CONFIRMADO	2018	21	1
MS	SELVIRIA	F	CONFIRMADO	2018	49	1
MS	SELVIRIA	F	CONFIRMADO	2018	51	1
MS	SELVIRIA	F	CONFIRMADO	2019	2	1
MS	SELVIRIA	F	CONFIRMADO	2019	3	3
MS	SELVIRIA	F	CONFIRMADO	2019	4	2
MS	SELVIRIA	F	CONFIRMADO	2019	5	4
MS	SELVIRIA	F	CONFIRMADO	2019	7	1
MS	SELVIRIA	F	CONFIRMADO	2019	12	1
MS	SELVIRIA	F	CONFIRMADO	2019	14	3
MS	SELVIRIA	F	CONFIRMADO	2020	3	3
MS	SELVIRIA	F	CONFIRMADO	2020	5	1
MS	SELVIRIA	F	CONFIRMADO	2020	51	1
